watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W94087,15566,2289,2025-02-16,14.0,Smart TV
W94088,15641,2349,2025-02-16,10.0,Laptop
W94089,16302,2116,2025-02-16,46.0,Laptop
W94090,16699,1510,2025-02-16,109.0,Laptop
W94091,16692,240,2025-02-16,124.0,Mobile
W94092,15270,2778,2025-02-16,91.0,Laptop
W94093,16009,3980,2025-02-16,40.0,Laptop
W94094,15709,3844,2025-02-16,6.0,Laptop
W94095,15954,2132,2025-02-16,96.0,Smart TV
W94096,15072,2882,2025-02-16,101.0,Smart TV
W94097,15749,4049,2025-02-16,149.0,Smart TV
W94098,15352,1156,2025-02-16,133.0,Smart TV
W94099,16410,3065,2025-02-16,102.0,Laptop
W94100,15735,823,2025-02-16,77.0,Smart TV
W94101,15797,2723,2025-02-16,86.0,Mobile
W94102,15647,622,2025-02-16,111.0,Smart TV
W94103,16882,3992,2025-02-16,120.0,Smart TV
W94104,16686,1148,2025-02-16,118.0,Laptop
W94105,15394,3689,2025-02-16,129.0,Laptop
W94106,15407,570,2025-02-16,143.0,Laptop
W94107,15039,51,2025-02-16,62.0,Smart TV
W94108,16998,2514,2025-02-16,94.0,Mobile
W94109,16942,4150,2025-02-16,5.0,Laptop
W94110,16985,2366,2025-02-16,133.0,Smart TV
W94111,16791,968,2025-02-16,86.0,Laptop
W94112,15291,447,2025-02-16,105.0,Laptop
W94113,15769,2563,2025-02-16,92.0,Smart TV
W94114,15352,3065,2025-02-16,107.0,Laptop
W94115,15157,3892,2025-02-16,91.0,Smart TV
W94116,15204,1388,2025-02-16,103.0,Mobile
W94117,16384,3141,2025-02-16,93.0,Laptop
W94118,15026,3065,2025-02-16,100.0,Laptop
W94119,15687,3385,2025-02-16,239.0,Smart TV
W94120,15272,1199,2025-02-16,73.0,Smart TV
W94121,15444,1164,2025-02-16,118.0,Smart TV
W94122,16276,636,2025-02-16,101.0,Laptop
W94123,16806,1767,2025-02-16,52.0,Smart TV
W94124,16850,942,2025-02-16,49.0,Mobile
W94125,15107,1208,2025-02-16,100.0,Smart TV
W94126,16862,3053,2025-02-16,96.0,Laptop
W94127,16334,3836,2025-02-16,13.0,Mobile
W94128,15521,1425,2025-02-16,53.0,Laptop
W94129,15418,3224,2025-02-16,62.0,Smart TV
W94130,16131,3836,2025-02-16,21.0,Laptop
W94131,16752,3101,2025-02-16,-15.0,Smart TV
W94132,16395,1478,2025-02-16,137.0,Laptop
W94133,16228,2308,2025-02-16,47.0,Smart TV
W94134,15989,45,2025-02-16,111.0,Mobile
W94135,15179,3019,2025-02-16,102.0,Smart TV
W94136,15928,3662,2025-02-16,106.0,Smart TV
W94137,16362,3057,2025-02-16,63.0,Laptop
W94138,15872,3888,2025-02-16,104.0,Mobile
W94139,16986,653,2025-02-16,129.0,Laptop
W94140,16110,437,2025-02-16,12.0,Mobile
W94141,16686,2863,2025-02-16,58.0,Smart TV
W94142,16534,3014,2025-02-16,101.0,Smart TV
W94143,16203,3000,2025-02-16,26.0,Laptop
W94144,16651,3772,2025-02-16,115.0,Smart TV
W94145,15531,3283,2025-02-16,93.0,Smart TV
W94146,16947,1748,2025-02-16,40.0,Laptop
W94147,15334,1170,2025-02-16,145.0,Laptop
W94148,15735,23,2025-02-16,146.0,Smart TV
W94149,15307,3423,2025-02-16,76.0,Laptop
W94150,16712,3957,2025-02-16,103.0,Smart TV
W94151,16483,3275,2025-02-16,123.0,Laptop
W94152,15433,2418,2025-02-16,120.0,Laptop
W94153,16195,3184,2025-02-16,88.0,Laptop
W94154,15961,3803,2025-02-16,108.0,Mobile
W94155,15210,3689,2025-02-16,120.0,Smart TV
W94156,15632,2723,2025-02-16,88.0,Smart TV
W94157,16483,2855,2025-02-16,105.0,Laptop
W94158,15190,1353,2025-02-16,117.0,Smart TV
W94159,15596,240,2025-02-16,122.0,Laptop
W94160,15748,2909,2025-02-16,114.0,Laptop
W94161,16264,3960,2025-02-16,83.0,Smart TV
W94162,15946,747,2025-02-16,113.0,Laptop
W94163,16971,234,2025-02-16,124.0,Laptop
W94164,15720,1347,2025-02-16,73.0,Laptop
W94165,16908,2729,2025-02-16,18.0,Mobile
W94166,15380,380,2025-02-16,109.0,Smart TV
W94167,16755,1337,2025-02-16,165.0,Laptop
W94168,15000,1135,2025-02-16,90.0,Laptop
W94169,16940,3579,2025-02-16,120.0,Smart TV
W94170,16866,2663,2025-02-16,97.0,Laptop
W94171,15223,1909,2025-02-16,96.0,Laptop
W94172,16177,2027,2025-02-16,108.0,Smart TV
W94173,16695,1823,2025-02-16,120.0,Mobile
W94174,15989,1011,2025-02-16,116.0,Laptop
W94175,15030,2055,2025-02-16,104.0,Laptop
W94176,16088,2551,2025-02-16,68.0,Mobile
W94177,16060,1671,2025-02-16,106.0,Mobile
W94178,16138,1302,2025-02-16,115.0,Smart TV
W94179,16988,2863,2025-02-16,105.0,Smart TV
W94180,16273,4224,2025-02-16,47.0,Mobile
W94181,15045,187,2025-02-16,116.0,Smart TV
W94182,15578,3929,2025-02-16,70.0,Laptop
W94183,15945,1739,2025-02-16,86.0,Smart TV
W94184,15981,3079,2025-02-16,119.0,Mobile
W94185,15574,1527,2025-02-16,104.0,Laptop
W94186,16606,3601,2025-02-16,116.0,Laptop
W94187,16755,1945,2025-02-16,88.0,Mobile
W94188,15037,1152,2025-02-16,107.0,Laptop
W94189,15016,503,2025-02-16,124.0,Laptop
W94190,15581,2205,2025-02-16,128.0,Smart TV
W94191,15670,1443,2025-02-16,134.0,Smart TV
W94192,15036,3162,2025-02-16,9.0,Laptop
W94193,15513,2817,2025-02-16,135.0,Smart TV
W94194,16885,3859,2025-02-16,97.0,Laptop
W94195,16739,4163,2025-02-16,16.0,Mobile
W94196,16893,4080,2025-02-16,122.0,Laptop
W94197,15338,447,2025-02-16,109.0,Mobile
W94198,16969,507,2025-02-16,139.0,Mobile
W94199,15652,2656,2025-02-16,82.0,Smart TV
W94200,16066,3169,2025-02-16,132.0,Laptop
W94201,15310,1529,2025-02-16,92.0,Laptop
W94202,16981,526,2025-02-16,110.0,Smart TV
W94203,16660,3141,2025-02-16,100.0,Laptop
W94204,16678,2762,2025-02-16,123.0,Mobile
W94205,15396,3753,2025-02-16,12.0,Laptop
W94206,16024,1418,2025-02-16,97.0,Mobile
W94207,16039,2661,2025-02-16,84.0,Laptop
W94208,15788,2847,2025-02-16,122.0,Laptop
W94209,16567,2663,2025-02-16,48.0,Laptop
W94210,15209,4061,2025-02-16,99.0,Mobile
W94211,16350,1942,2025-02-16,97.0,Laptop
W94212,15728,3673,2025-02-16,81.0,Laptop
W94213,16375,41,2025-02-16,98.0,Mobile
W94214,15362,670,2025-02-16,115.0,Smart TV
W94215,15630,3655,2025-02-16,105.0,Laptop
W94216,15241,507,2025-02-16,137.0,Smart TV
W94217,16817,3999,2025-02-16,115.0,Smart TV
W94218,16284,13,2025-02-16,103.0,Smart TV
W94219,16283,3673,2025-02-16,40.0,Laptop
W94220,16336,815,2025-02-16,91.0,Smart TV
W94221,16604,2837,2025-02-16,96.0,Laptop
W94222,15734,2697,2025-02-16,93.0,Smart TV
W94223,16379,2393,2025-02-16,134.0,Smart TV
W94224,16509,650,2025-02-16,104.0,Laptop
W94225,16702,1443,2025-02-16,135.0,Laptop
W94226,15941,4105,2025-02-16,48.0,Smart TV
W94227,15464,2113,2025-02-16,19.0,Smart TV
W94228,16164,2380,2025-02-16,20.0,Laptop
W94229,16216,1818,2025-02-16,8.0,Smart TV
W94230,16698,3456,2025-02-16,129.0,Laptop
W94231,15299,2863,2025-02-16,108.0,Mobile
W94232,15096,3651,2025-02-16,95.0,Laptop
W94233,16793,650,2025-02-16,105.0,Laptop
W94234,15625,2289,2025-02-16,95.0,Smart TV
W94235,16089,2337,2025-02-16,122.0,Smart TV
W94236,16045,1371,2025-02-16,89.0,Laptop
W94237,15430,1499,2025-02-16,147.0,Laptop
W94238,15043,622,2025-02-16,54.0,Laptop
W94239,15360,1433,2025-02-16,83.0,Mobile
W94240,15034,264,2025-02-16,98.0,Smart TV
W94241,16759,2050,2025-02-16,132.0,Laptop
W94242,16416,1767,2025-02-16,104.0,Laptop
W94243,16100,854,2025-02-16,100.0,Laptop
W94244,16224,1314,2025-02-16,126.0,Smart TV
W94245,16177,4148,2025-02-16,49.0,Smart TV
W94246,16732,4049,2025-02-16,146.0,Laptop
W94247,16294,2610,2025-02-16,117.0,Laptop
W94248,15467,3172,2025-02-16,76.0,Smart TV
W94249,15558,1199,2025-02-16,128.0,Laptop
W94250,16338,224,2025-02-16,118.0,Laptop
W94251,15130,1544,2025-02-16,93.0,Laptop
W94252,15544,574,2025-02-16,123.0,Smart TV
W94253,16289,2841,2025-02-16,112.0,Laptop
W94254,16120,2563,2025-02-16,48.0,Laptop
W94255,16063,45,2025-02-16,107.0,Mobile
W94256,16480,1747,2025-02-16,13.0,Smart TV
W94257,16866,4118,2025-02-16,164.0,Mobile
W94258,15519,2041,2025-02-16,112.0,Mobile
W94259,16060,2447,2025-02-16,173.0,Mobile
W94260,15918,1712,2025-02-16,81.0,Laptop
W94261,16809,3070,2025-02-16,56.0,Smart TV
W94262,16180,207,2025-02-16,115.0,Smart TV
W94263,16958,330,2025-02-16,93.0,Smart TV
W94264,15761,3061,2025-02-16,129.0,Smart TV
W94265,16982,3439,2025-02-16,92.0,Laptop
W94266,16462,1479,2025-02-16,108.0,Mobile
W94267,16108,2952,2025-02-16,86.0,Laptop
W94268,16291,331,2025-02-16,111.0,Laptop
W94269,16963,1499,2025-02-16,67.0,Laptop
W94270,15353,1415,2025-02-16,56.0,Laptop
W94271,16227,4098,2025-02-16,114.0,Mobile
W94272,15239,2768,2025-02-16,80.0,Smart TV
W94273,16305,2669,2025-02-16,38.0,Laptop
W94274,16760,302,2025-02-16,82.0,Laptop
W94275,16134,2730,2025-02-16,107.0,Laptop
W94276,15160,2540,2025-02-16,90.0,Smart TV
W94277,15035,1596,2025-02-16,9.0,Laptop
W94278,16497,1137,2025-02-16,58.0,Mobile
W94279,15342,1471,2025-02-16,135.0,Mobile
W94280,16321,1277,2025-02-16,126.0,Smart TV
W94281,15299,2366,2025-02-16,27.0,Smart TV
W94282,16184,1529,2025-02-16,5.0,Mobile
W94283,15023,727,2025-02-16,123.0,Smart TV
W94284,16023,3859,2025-02-16,44.0,Laptop
W94285,15550,516,2025-02-16,5.0,Laptop
W94286,16034,3772,2025-02-16,114.0,Mobile
W94287,15495,1045,2025-02-16,16.0,Mobile
W94288,16101,2401,2025-02-16,24.0,Laptop
W94289,16891,579,2025-02-16,94.0,Laptop
W94290,16111,3500,2025-02-16,19.0,Laptop
W94291,16933,2245,2025-02-16,137.0,Mobile
W94292,16992,48,2025-02-16,129.0,Mobile
W94293,16454,2041,2025-02-16,12.0,Smart TV
W94294,16544,3548,2025-02-16,93.0,Smart TV
W94295,16010,2608,2025-02-16,57.0,Mobile
W94296,16487,41,2025-02-16,95.0,Laptop
W94297,15495,345,2025-02-16,128.0,Mobile
W94298,16419,471,2025-02-16,68.0,Laptop
W94299,15451,3333,2025-02-16,81.0,Smart TV
W94300,15622,3462,2025-02-16,62.0,Laptop
W94301,16693,1208,2025-02-16,100.0,Laptop
W94302,16135,2837,2025-02-16,104.0,Laptop
W94303,15130,4061,2025-02-16,59.0,Laptop
W94304,15028,1418,2025-02-16,103.0,Smart TV
W94305,15690,1216,2025-02-16,172.0,Smart TV
W94306,15328,2817,2025-02-16,73.0,Laptop
W94307,15914,967,2025-02-16,107.0,Mobile
W94308,15938,4025,2025-02-16,65.0,Smart TV
W94309,16892,3953,2025-02-16,98.0,Smart TV
W94310,15044,2830,2025-02-16,166.0,Laptop
W94311,15830,4207,2025-02-16,50.0,Laptop
W94312,16170,378,2025-02-16,186.0,Smart TV
W94313,16908,2730,2025-02-16,104.0,Laptop
W94314,16249,3749,2025-02-16,38.0,Laptop
W94315,16642,2116,2025-02-16,95.0,Toaster
W94316,16360,1134,2025-02-16,107.0,Smart TV
W94317,16092,454,2025-02-16,125.0,Mobile
W94318,16471,2041,2025-02-16,112.0,Laptop
W94319,16572,2841,2025-02-16,108.0,Smart TV
W94320,16983,3823,2025-02-16,100.0,Smart TV
W94321,16680,4214,2025-02-16,115.0,Laptop
W94322,15457,2098,2025-02-16,129.0,Smart TV
W94323,16066,3787,2025-02-16,58.0,Smart TV
W94324,16087,3689,2025-02-16,59.0,Laptop
W94325,15763,1671,2025-02-16,98.0,Laptop
W94326,16444,1936,2025-02-16,87.0,Smart TV
W94327,16568,187,2025-02-16,113.0,Laptop
W94328,15527,3299,2025-02-16,122.0,Smart TV
W94329,16544,823,2025-02-16,74.0,Smart TV
W94330,15325,269,2025-02-16,78.0,Laptop
W94331,16788,4061,2025-02-16,101.0,Laptop
W94332,15612,4025,2025-02-16,115.0,Smart TV
W94333,16709,1150,2025-02-16,133.0,Laptop
W94334,16595,1596,2025-02-16,96.0,Smart TV
W94335,15218,426,2025-02-16,47.0,Smart TV
W94336,15144,2723,2025-02-16,38.0,Laptop
W94337,15778,449,2025-02-16,137.0,Smart TV
W94338,15769,2240,2025-02-16,90.0,Smart TV
W94339,15239,290,2025-02-16,127.0,Laptop
W94340,16096,1395,2025-02-16,116.0,Laptop
W94341,15688,3615,2025-02-16,76.0,Smart TV
W94342,15930,2663,2025-02-16,96.0,Laptop
W94343,15715,2912,2025-02-16,136.0,Laptop
W94344,15799,2407,2025-02-16,25.0,Smart TV
W94345,16211,269,2025-02-16,139.0,Mobile
W94346,16736,363,2025-02-16,92.0,Laptop
W94347,15668,642,2025-02-16,129.0,Smart TV
W94348,15739,4174,2025-02-16,127.0,Laptop
W94349,16959,1002,2025-02-16,98.0,Laptop
W94350,15373,793,2025-02-16,67.0,Laptop
W94351,15133,28,2025-02-16,112.0,Laptop
W94352,16747,1437,2025-02-16,118.0,Laptop
W94353,15914,2540,2025-02-16,85.0,Mobile
W94354,15382,4008,2025-02-16,79.0,Laptop
W94355,16095,16,2025-02-16,165.0,Laptop
W94356,16375,1887,2025-02-16,14.0,Mobile
W94357,16048,378,2025-02-16,185.0,Laptop
W94358,16998,3155,2025-02-16,23.0,Laptop
W94359,15151,86,2025-02-16,-15.0,Mobile
W94360,19218,290,2025-02-16,126.0,Laptop
W94361,15007,1595,2025-02-16,81.0,Laptop
W94362,16984,109,2025-02-16,42.0,Mobile
W94363,15517,234,2025-02-16,124.0,Laptop
W94364,15053,329,2025-02-16,121.0,Smart TV
W94365,15311,1277,2025-02-16,130.0,Laptop
W94366,15805,3974,2025-02-16,96.0,Smart TV
W94367,16174,4044,2025-02-16,16.0,Smart TV
W94368,16041,1134,2025-02-16,106.0,Mobile
W94369,15579,2595,2025-02-16,8.0,Laptop
W94370,15456,1547,2025-02-16,106.0,Smart TV
W94371,15839,317,2025-02-16,47.0,Laptop
W94372,16096,2362,2025-02-16,-1.0,Mobile
W94373,16426,1371,2025-02-16,5.0,Laptop
W94374,16424,1393,2025-02-16,98.0,Washing Machine
W94375,16715,3742,2025-02-16,127.0,Smart TV
W94376,15526,2680,2025-02-16,113.0,Laptop
W94377,15249,3960,2025-02-16,46.0,Laptop
W94378,15857,283,2025-02-16,52.0,Laptop
W94379,15218,378,2025-02-16,185.0,Smart TV
W94380,16376,1494,2025-02-16,102.0,Mobile
W94381,16212,1039,2025-02-16,63.0,Smart TV
W94382,16558,1600,2025-02-16,111.0,Mobile
W94383,16698,4229,2025-02-16,120.0,Smart TV
W94384,16581,1615,2025-02-16,112.0,Smart TV
W94385,16164,1491,2025-02-16,147.0,Smart TV
W94386,16024,3283,2025-02-16,95.0,Laptop
W94387,15609,534,2025-02-16,56.0,Laptop
W94388,16826,1484,2025-02-16,87.0,Smart TV
W94389,16589,261,2025-02-16,104.0,Smart TV
W94390,16876,2418,2025-02-16,110.0,Smart TV
W94391,16970,329,2025-02-16,24.0,Smart TV
W94392,15338,3627,2025-02-16,131.0,Smart TV
W94393,16893,706,2025-02-16,74.0,Smart TV
W94394,15397,2245,2025-02-16,61.0,Smart TV
W94395,15890,3275,2025-02-16,119.0,Mobile
W94396,15107,579,2025-02-16,95.0,Smart TV
W94397,16165,3061,2025-02-16,131.0,Smart TV
W94398,16396,4140,2025-02-16,147.0,Smart TV
W94399,16937,3772,2025-02-16,106.0,Smart TV
W94400,16079,2012,2025-02-16,175.0,Smart TV
W94401,16700,1107,2025-02-16,118.0,Smart TV
W94402,15372,426,2025-02-16,86.0,Laptop
W94403,15656,3900,2025-02-16,15.0,Laptop
W94404,16986,799,2025-02-16,97.0,Smart TV
W94405,15501,2245,2025-02-16,135.0,Smart TV
W94406,16694,4094,2025-02-16,74.0,Laptop
W94407,16428,3439,2025-02-16,89.0,Laptop
W94408,16457,3742,2025-02-16,8.0,Laptop
W94409,16170,4110,2025-02-16,109.0,Smart TV
W94410,16042,2278,2025-02-16,159.0,Laptop
W94411,15862,2116,2025-02-16,56.0,Laptop
W94412,15047,2303,2025-02-16,91.0,Laptop
W94413,16154,3897,2025-02-16,98.0,Laptop
W94414,16172,2157,2025-02-16,105.0,Laptop
W94415,15093,689,2025-02-16,124.0,Smart TV
W94416,15092,1596,2025-02-16,51.0,Laptop
W94417,15136,1732,2025-02-16,116.0,Laptop
W94418,16826,2762,2025-02-16,120.0,Smart TV
W94419,16126,2546,2025-02-16,85.0,Mobile
W94420,15237,2817,2025-02-16,132.0,Smart TV
W94421,15361,2866,2025-02-16,157.0,Laptop
W94422,15509,706,2025-02-16,120.0,Smart TV
W94423,16836,3333,2025-02-16,76.0,Mobile
W94424,15292,3651,2025-02-16,94.0,Mobile
W94425,16809,1478,2025-02-16,139.0,Laptop
W94426,16853,632,2025-02-16,80.0,Mobile
W94427,15693,109,2025-02-16,63.0,Laptop
W94428,15717,2841,2025-02-16,105.0,Laptop
W94429,16009,3310,2025-02-16,115.0,Mobile
W94430,15244,689,2025-02-16,126.0,Smart TV
W94431,16989,3842,2025-02-16,112.0,Smart TV
W94432,16354,3148,2025-02-16,20.0,Mobile
W94433,16521,909,2025-02-16,80.0,Smart TV
W94434,16120,1671,2025-02-16,107.0,Smart TV
W94435,15055,2418,2025-02-16,113.0,Mobile
W94436,16482,1545,2025-02-16,95.0,Smart TV
W94437,16990,3172,2025-02-16,78.0,Mobile
W94438,15375,942,2025-02-16,88.0,Laptop
W94439,15016,2349,2025-02-16,23.0,Laptop
W94440,16379,1767,2025-02-16,61.0,Smart TV
W94441,16848,1140,2025-02-16,117.0,
W94442,15314,3232,2025-02-16,133.0,Smart TV
W94443,16790,3484,2025-02-16,78.0,Smart TV
W94444,16294,1978,2025-02-16,117.0,Laptop
W94445,16752,942,2025-02-16,89.0,Laptop
W94446,16279,1208,2025-02-16,49.0,Laptop
W94447,15244,4200,2025-02-16,125.0,Smart TV
W94448,15589,2277,2025-02-16,45.0,Smart TV
W94449,16023,285,2025-02-16,103.0,Smart TV
W94450,16464,71,2025-02-16,103.0,Laptop
W94451,16746,2484,2025-02-16,102.0,Laptop
W94452,15405,1510,2025-02-16,114.0,Mobile
W94453,15304,2245,2025-02-16,137.0,Laptop
W94454,15362,3155,2025-02-16,121.0,Smart TV
W94455,16372,895,2025-02-16,80.0,Mobile
W94456,15080,1036,2025-02-16,91.0,Laptop
W94457,15984,2505,2025-02-16,112.0,Laptop
W94458,16435,166,2025-02-16,13.0,Laptop
W94459,16167,1739,2025-02-16,81.0,Mobile
W94460,15540,1398,2025-02-16,6.0,Smart TV
W94461,15944,1383,2025-02-16,100.0,Laptop
W94462,16828,4031,2025-02-16,56.0,Mobile
W94463,15232,3275,2025-02-16,59.0,Laptop
W94464,16784,2503,2025-02-16,63.0,Mobile
W94465,15314,2459,2025-02-16,63.0,Laptop
W94466,15072,3826,2025-02-16,108.0,Laptop
W94467,15513,2652,2025-02-16,8.0,Smart TV
W94468,15746,3409,2025-02-16,132.0,Mobile
W94469,15295,4044,2025-02-16,88.0,Laptop
W94470,15050,1739,2025-02-16,84.0,Smart TV
W94471,15772,4200,2025-02-16,123.0,Laptop
W94472,16745,3101,2025-02-16,102.0,Mobile
W94473,16258,3775,2025-02-16,100.0,Laptop
W94474,16792,3040,2025-02-16,114.0,Smart TV
W94475,16913,2730,2025-02-16,11.0,Smart TV
W94476,16654,1341,2025-02-16,126.0,Smart TV
W94477,15427,2514,2025-02-16,98.0,Smart TV
W94478,15509,1437,2025-02-16,126.0,Mobile
W94479,15518,631,2025-02-16,62.0,Mobile
W94480,16187,2663,2025-02-16,90.0,Smart TV
W94481,16095,2280,2025-02-16,86.0,Laptop
W94482,16096,2479,2025-02-16,58.0,Laptop
W94483,16399,217,2025-02-16,120.0,Smart TV
W94484,16614,3673,2025-02-16,81.0,Laptop
W94485,15194,191,2025-02-16,101.0,Smart TV
W94486,16811,86,2025-02-16,144.0,Mobile
W94487,15638,3651,2025-02-16,93.0,Smart TV
W94488,16422,534,2025-02-16,119.0,Laptop
W94489,15588,3000,2025-02-16,76.0,Laptop
W94490,16913,2952,2025-02-16,90.0,Laptop
W94491,16579,2778,2025-02-16,88.0,Washing Machine
W94492,16066,3932,2025-02-16,109.0,Mobile
W94493,16215,109,2025-02-16,98.0,Mobile
W94494,16813,703,2025-02-16,88.0,Laptop
W94495,15504,1255,2025-02-16,159.0,Laptop
W94496,15288,3155,2025-02-16,112.0,Smart TV
W94497,16148,3232,2025-02-16,69.0,Smart TV
W94498,16214,3556,2025-02-16,70.0,Laptop
W94499,15481,2613,2025-02-16,143.0,Laptop
W94500,16867,982,2025-02-16,88.0,Mobile
W94501,16952,3423,2025-02-16,78.0,Smart TV
W94502,15550,1226,2025-02-16,107.0,Laptop
W94503,16652,1027,2025-02-16,73.0,Smart TV
W94504,16452,2656,2025-02-16,76.0,Smart TV
W94505,16351,1796,2025-02-16,97.0,Laptop
W94506,16110,3898,2025-02-16,82.0,Mobile
W94507,16411,2730,2025-02-16,59.0,Laptop
W94508,15372,1135,2025-02-16,90.0,Smart TV
W94509,16830,2514,2025-02-16,101.0,Mobile
W94510,16344,3742,2025-02-16,23.0,Laptop
W94511,16427,662,2025-02-16,126.0,Laptop
W94512,16039,3816,2025-02-16,91.0,Laptop
W94513,15572,4025,2025-02-16,13.0,Smart TV
W94514,16572,2151,2025-02-16,93.0,Laptop
W94515,16499,3566,2025-02-16,118.0,Laptop
W94516,16937,1068,2025-02-16,85.0,Mobile
W94517,16579,2418,2025-02-16,110.0,Smart TV
W94518,15953,2701,2025-02-16,42.0,Laptop
W94519,15702,4109,2025-02-16,99.0,Laptop
W94520,16450,4025,2025-02-16,112.0,Smart TV
W94521,15928,3953,2025-02-16,106.0,Laptop
W94522,16267,3065,2025-02-16,104.0,Laptop
W94523,16012,41,2025-02-16,94.0,Laptop
W94524,15208,2565,2025-02-16,94.0,Laptop
W94525,15174,821,2025-02-16,85.0,Mobile
W94526,16543,4105,2025-02-16,106.0,Laptop
W94527,16930,4211,2025-02-16,67.0,Smart TV
W94528,16019,2151,2025-02-16,94.0,Smart TV
W94529,16725,2595,2025-02-16,95.0,Laptop
W94530,15003,238,2025-02-16,20.0,Laptop
W94531,16822,1494,2025-02-16,59.0,Laptop
W94532,16532,3826,2025-02-16,109.0,Laptop
W94533,16574,1529,2025-02-16,96.0,Laptop
W94534,15263,3742,2025-02-16,120.0,Laptop
W94535,16181,2825,2025-02-16,85.0,Laptop
W94536,15701,2656,2025-02-16,81.0,Laptop
W94537,15136,3741,2025-02-16,120.0,Mobile
W94538,15545,3101,2025-02-16,104.0,Smart TV
W94539,15589,3742,2025-02-16,122.0,Laptop
W94540,16255,1712,2025-02-16,84.0,Mobile
W94541,16031,2842,2025-02-16,67.0,Mobile
W94542,16861,2418,2025-02-16,115.0,Laptop
W94543,16396,109,2025-02-16,99.0,Smart TV
W94544,16202,3718,2025-02-16,104.0,Smart TV
W94545,15672,1175,2025-02-16,129.0,Smart TV
W94546,15338,3710,2025-02-16,88.0,Smart TV
W94547,16222,1137,2025-02-16,101.0,Laptop
W94548,15021,1734,2025-02-16,87.0,Smart TV
W94549,16978,1739,2025-02-16,84.0,Mobile
W94550,16346,2817,2025-02-16,128.0,Laptop
W94551,16052,1107,2025-02-16,59.0,Laptop
W94552,16584,1482,2025-02-16,118.0,Smart TV
W94553,16201,3548,2025-02-16,93.0,Smart TV
W94554,16696,3836,2025-02-16,7.0,Smart TV
W94555,16807,1341,2025-02-16,116.0,Smart TV
W94556,15299,4008,2025-02-16,139.0,Laptop
W94557,16574,238,2025-02-16,104.0,Smart TV
W94558,15184,4025,2025-02-16,105.0,Smart TV
W94559,16976,447,2025-02-16,101.0,Laptop
W94560,16211,1369,2025-02-16,108.0,Mobile
W94561,16176,3687,2025-02-16,81.0,Mobile
W94562,16490,2308,2025-02-16,96.0,Laptop
W94563,17000,2945,2025-02-16,94.0,Laptop
W94564,15680,11,2025-02-16,16.0,Laptop
W94565,16534,3601,2025-02-16,118.0,Smart TV
W94566,15952,721,2025-02-16,51.0,Smart TV
W94567,15523,3548,2025-02-16,92.0,Smart TV
W94568,15702,1027,2025-02-16,77.0,Laptop
W94569,16867,1909,2025-02-16,15.0,Mobile
W94570,15016,823,2025-02-16,41.0,Laptop
W94571,16077,3488,2025-02-16,82.0,Laptop
W94572,16676,2467,2025-02-16,113.0,Mobile
W94573,16180,1359,2025-02-16,122.0,Mobile
W94574,16190,1093,2025-02-16,94.0,Mobile
W94575,15093,1353,2025-02-16,50.0,Smart TV
W94576,15951,2787,2025-02-16,118.0,Mobile
W94577,15005,4080,2025-02-16,51.0,Smart TV
W94578,15664,3692,2025-02-16,102.0,Mobile
W94579,15133,2371,2025-02-16,187.0,Smart TV
W94580,15433,4105,2025-02-16,109.0,Laptop
W94581,15953,1352,2025-02-16,96.0,Smart TV
W94582,15839,2540,2025-02-16,86.0,Smart TV
W94583,16160,1433,2025-02-16,84.0,Laptop
W94584,15521,2195,2025-02-16,12.0,Mobile
W94585,15701,187,2025-02-16,120.0,Mobile
W94586,15697,1967,2025-02-16,96.0,Laptop
W94587,16680,2027,2025-02-16,12.0,Smart TV
W94588,15687,1093,2025-02-16,91.0,Smart TV
W94589,15708,3031,2025-02-16,114.0,Laptop
W94590,15510,4104,2025-02-16,93.0,Smart TV
W94591,16907,3303,2025-02-16,111.0,Smart TV
W94592,16044,426,2025-02-16,84.0,Smart TV
W94593,16809,364,2025-02-16,129.0,Smart TV
W94594,16472,3101,2025-02-16,106.0,Smart TV
W94595,16218,3333,2025-02-16,76.0,Laptop
W94596,16366,526,2025-02-16,109.0,Laptop
W94597,16133,447,2025-02-16,105.0,Laptop
W94598,15346,2289,2025-02-16,98.0,Mobile
W94599,16631,1818,2025-02-16,91.0,Laptop
W94600,15027,234,2025-02-16,13.0,Smart TV
W94601,16562,2202,2025-02-16,99.0,Smart TV
W94602,16139,3299,2025-02-16,121.0,Mobile
W94603,16714,2366,2025-02-16,142.0,Smart TV
W94604,16271,3181,2025-02-16,99.0,Smart TV
W94605,16982,2132,2025-02-16,95.0,Mobile
W94606,16025,2176,2025-02-16,55.0,Laptop
W94607,16921,2514,2025-02-16,102.0,Mobile
W94608,16465,942,2025-02-16,14.0,Smart TV
W94609,15518,970,2025-02-16,93.0,Laptop
W94610,16454,2982,2025-02-16,121.0,Laptop
W94611,16043,183,2025-02-16,107.0,Mobile
W94612,16948,1739,2025-02-16,78.0,Mobile
W94613,16297,269,2025-02-16,129.0,Smart TV
W94614,15576,2778,2025-02-16,50.0,Smart TV
W94615,15680,2763,2025-02-16,129.0,Mobile
W94616,15750,1088,2025-02-16,65.0,Mobile
W94617,16427,2041,2025-02-16,121.0,Laptop
W94618,15780,2365,2025-02-16,129.0,Laptop
W94619,15638,279,2025-02-16,124.0,Smart TV
W94620,16147,174,2025-02-16,113.0,Laptop
